ID,Expected Price ($1k)
EV80214,69.0
EV57705,17.0
EV21376,62.0
EV3936,72.0
EV5323,16.0
EV57669,14.5
EV58705,64.0
EV91724,73.0
EV11607,18.0
EV37438,69.0
EV69154,69.0
EV91170,27.0
EV86321,33.800000000000054
EV6200,25.0
EV7728,21.997999999999884
EV41129,64.0
EV25619,17.0
EV20004,142.0
EV8529,50.0
EV3122,40.0
EV6605,69.0
EV30581,69.0
EV56618,18.0
EV77634,28.0
EV42026,33.5
EV51509,39.0
EV41082,40.0
EV63218,64.0
EV15933,65.8999999999999
EV25757,42.7999999999998
EV74775,29.997999999999735
EV17603,30.0
EV44621,18.0
EV3059,64.0
EV82209,36.60000000000003
EV4070,95.0
EV87944,78.0
EV89795,22.0
EV16382,22.856999999999974
EV57503,57.0
EV43707,28.0
EV53397,78.0
EV77965,136.7999999999998
EV79240,50.0
EV82124,31.5
EV78744,30.0
EV87289,73.0
EV71297,46.5
EV75836,18.0
EV79686,69.0
EV16635,90.0
EV37421,105.0
EV53417,39.0
EV35687,64.0
EV30279,73.0
EV64611,70.0
EV43434,21.299999999999976
EV66439,33.900000000000006
EV31863,60.0
EV21400,90.0
EV14632,5.499000000000011
EV32935,28.0
EV32146,30.0
EV84167,54.0
EV29630,28.09999999999995
EV28211,29.997999999999735
EV66735,40.0
EV64183,60.0
EV15884,64.0
EV30192,50.0
EV15018,31.5
EV38150,62.0
EV36451,18.0
EV66820,50.0
EV87223,102.0
EV31555,25.0
EV8798,24.0
EV24495,64.0
EV14598,27.0
EV8699,16.557000000000013
EV26481,69.0
EV57010,69.0
EV84016,46.0
EV89242,64.0
EV90201,50.0
EV55548,69.0
EV76003,69.0
EV21004,78.0
EV91098,31.5
EV10897,90.0
EV3842,17.0
EV39634,62.0
EV58932,57.0
EV17845,73.0
EV17341,18.0
EV4810,40.0
EV70594,69.89999999999988
EV35536,57.0
EV6985,78.0
EV61744,33.900000000000006
EV39719,69.0
EV53307,57.0
EV61140,11.75
EV81561,34.5
EV44337,18.0
EV26720,62.0
EV21153,25.0
EV74573,57.0
EV36985,65.0
EV89205,50.0
EV60365,64.0
EV39391,32.30000000000005
EV55534,105.0
EV65231,73.0
EV58114,31.5
EV86059,57.0
EV3851,25.0
EV74079,69.0
EV2819,29.997999999999738
EV44985,73.0
EV37782,31.67000000000007
EV12999,27.0
EV14410,60.0
EV61238,18.0
EV84273,13.115000000000002
EV70521,43.0
EV91034,43.0
EV81376,65.0
EV10151,21.0
EV17858,19.0
EV27271,26.0
EV64049,27.0
EV22941,33.0
EV1832,70.0
EV3727,18.0
EV72590,73.89999999999988
EV33586,33.88999999999988
EV39083,25.0
EV44782,45.0
EV64393,35.0
EV31606,18.859999999999953
EV2908,73.0
EV17717,96.0
EV76902,62.0
EV57185,27.0
EV56771,35.0
EV58508,142.0
EV59782,29.48999999999993
EV18450,10.042000000000007
EV36555,69.0
EV82929,73.0
EV90777,40.0
EV10097,35.0
EV14000,9.034999999999993
EV51761,70.0
EV26756,37.41299999999998
EV4550,18.0
EV48152,67.06999999999992
EV52295,18.0
EV71153,50.0
EV1399,65.0
EV55414,70.0
EV32393,25.0
EV7230,69.0
EV79058,48.899999999999956
EV64483,38.0
EV5530,42.79999999999981
EV20619,50.0
EV60386,25.0
EV56007,16.0
EV36533,43.0
EV27185,73.0
EV46987,33.900000000000006
EV6619,27.0
EV30299,18.5
EV6443,35.0
EV4270,41.78000000000001
EV85992,54.0
EV74866,35.0
EV2972,60.0
EV19229,19.0
EV86412,69.0
EV90060,20.0
EV54499,57.0
EV53752,20.59999999999996
EV42318,60.0
EV71739,73.0
EV43088,27.0
EV74212,73.0
EV27134,28.0
EV82134,69.0
EV46446,78.0
EV61529,40.0
EV32652,20.00400000000016
EV78164,29.997999999999735
EV57271,17.0
EV897,29.997999999999735
EV4705,18.5
EV24123,20.0
EV55558,19.0
EV82380,33.900000000000006
EV31185,69.0
EV4491,57.0
EV58000,62.0
EV78234,59.979
EV45967,28.0
EV32936,20.0
EV59483,40.0
EV85167,62.0
EV38170,18.0
EV52524,39.0
EV57039,31.5
EV55947,18.0
EV15572,69.89999999999988
EV12883,50.0
EV15442,19.0
EV73575,73.0
EV29038,36.5
EV39186,69.0
EV72058,33.88999999999988
EV46909,73.0
EV16507,20.0
EV31358,18.057999999999996
EV35646,105.0
EV78372,24.282999999999994
EV75249,57.0
EV72532,73.0
EV9506,65.0
EV41010,73.0
EV40296,19.0
EV70194,16.364999999999956
EV15137,18.0
EV5998,64.0
EV35150,24.690000000000023
EV65143,85.0
EV14834,22.0
EV62825,69.0
EV44216,20.0
EV19800,14.5
EV73306,69.0
EV15290,54.0
EV23327,69.0
EV51447,39.90000000000003
EV10396,69.0
EV816,39.90000000000003
EV21016,57.0
EV15368,25.0
EV28105,18.0
EV78467,39.0
EV72354,78.0
EV60645,21.0
EV59763,33.88999999999988
EV4001,73.0
EV58747,24.0
EV73496,18.0
EV34885,31.67000000000007
EV80070,17.0
EV82194,64.0
EV5844,13.900000000000011
EV60557,69.0
EV55603,29.997999999999735
EV78411,48.899999999999956
EV9753,78.0
EV15760,10.042000000000007
EV43023,42.0
EV35382,50.0
EV5868,27.0
EV58347,70.0
EV77189,57.0
EV58217,43.0
EV61920,18.0
EV80516,73.0
EV91799,73.0
EV22796,102.0
EV24953,33.900000000000006
EV42029,73.0
EV4700,64.0
EV29308,25.0
EV32522,16.557000000000013
EV65640,20.0
EV49837,19.0
EV84611,16.0
EV10780,60.0
EV42725,50.0
EV55926,19.0
EV64488,73.0
EV13454,15.0
EV58446,18.0
EV88121,73.0
EV73960,142.0
EV26475,21.299999999999976
EV22020,64.0
EV66517,78.0
EV76698,18.0
EV58488,35.90000000000006
EV1921,57.0
EV77242,18.0
EV32465,50.0
EV61947,41.78000000000001
EV42441,26.0
EV46326,19.0
EV65611,20.00400000000016
EV14353,73.0
EV69192,30.0
EV2686,50.0
EV30977,82.5
EV66430,40.90000000000007
EV83537,64.0
EV17899,12.0
EV65638,102.0
EV86468,21.299999999999976
EV51211,73.0
EV19500,102.0
EV30354,78.0
EV30633,78.0
EV38750,43.0
EV81863,73.0
EV54658,64.0
EV8825,69.0
EV44095,5.499000000000011
EV13067,69.0
EV52235,25.0
EV7840,30.0
EV88191,69.0
EV80548,19.0
EV61020,15.0
EV48642,29.997999999999735
EV43265,30.0
EV18426,45.0
EV91692,21.0
EV85537,73.0
EV40018,64.0
EV39252,78.0
EV78140,18.0
EV55784,64.0
EV55102,20.0
EV40179,64.0
EV66864,70.0
EV63558,72.0
EV60470,18.0
EV37937,69.0
EV57008,64.0
EV21992,20.0
EV25825,22.195999999999962
EV22397,16.0
EV64206,25.0
EV9412,33.88999999999988
EV68104,65.0
EV88647,72.0
EV45031,30.0
EV47483,22.0
EV17508,73.0
EV68002,64.0
EV36358,43.0
EV87158,102.0
EV6706,72.0
EV84797,85.0
EV61689,69.0
EV75532,36.60000000000003
EV22194,17.0
EV4085,57.0
EV30303,20.00400000000016
EV14837,57.0
EV8380,20.00400000000016
EV55520,33.900000000000006
EV76600,57.0
EV12185,57.0
EV34011,43.0
EV19016,73.0
EV3451,16.557000000000013
EV74372,78.0
EV17893,73.0
EV38890,73.0
EV27095,16.0
EV76465,16.0
EV9874,33.0
EV26098,16.0
EV88355,57.0
EV34184,57.0
EV33465,82.5
EV34480,69.0
EV85887,31.5
EV84196,33.900000000000006
EV6899,22.856999999999974
EV11364,38.5
EV12569,17.0
EV67426,31.5
EV61488,16.0
EV44586,16.0
EV1989,45.0
EV3297,16.0
EV58939,78.0
EV70811,33.0
EV69840,64.0
EV16779,30.15200000000004
EV50024,23.0
EV69032,69.0
EV77244,31.67000000000007
EV60391,25.0
EV21489,65.0
EV72529,60.0
EV41053,50.0
EV59691,69.0
EV1935,19.0
EV3654,69.0
EV90006,50.0
EV79231,36.5
EV58533,64.0
EV63816,46.5
EV13029,69.0
EV10273,36.98000000000001
EV71627,102.0
EV44497,18.0
EV70365,19.0
EV48132,73.0
EV72503,62.0
EV56439,13.0
EV2816,73.0
EV29882,119.79999999999986
EV43464,78.0
EV66967,19.0
EV36197,20.0
EV54903,73.0
EV88236,39.90000000000003
EV82036,73.0
EV25180,36.60000000000003
EV31176,60.0
EV46004,64.0
EV33403,20.0
EV35292,20.0
EV78822,69.0
EV23326,50.0
EV61564,40.90000000000007
EV2159,142.0
EV42541,17.0
EV55456,60.0
EV88259,18.0
EV55272,30.0
EV396,21.997999999999884
EV70275,67.06999999999992
EV57051,38.5
EV41937,70.0
EV52985,69.0
EV56423,17.0
EV707,20.00400000000016
EV78584,25.0
EV88178,42.79999999999981
EV25532,50.0
EV77023,30.0
EV71682,28.0
EV85914,21.90000000000004
EV40365,51.57300000000003
EV304,30.0
EV29288,73.0
EV13556,64.0
EV91921,22.19999999999996
EV1086,21.0
EV51983,57.0
EV25077,15.0
EV14857,33.900000000000006
EV89171,20.0
EV40627,40.0
EV48162,38.5
EV81350,31.67000000000007
EV67971,64.0
EV55588,22.299999999999986
EV83852,52.89999999999997
EV28727,25.0
EV1075,18.0
EV37554,19.0
EV50619,31.5
EV35312,43.0
EV19761,57.0
EV91380,73.0
EV72177,18.0
EV7674,20.0
EV71839,14.5
EV11245,72.89999999999988
EV811,25.0
EV49080,90.0
EV1644,42.0
EV4658,42.7999999999998
EV26382,22.19999999999996
EV8125,57.0
EV20455,62.0
EV88679,27.0
EV60835,64.0
EV2555,64.0
EV54567,69.0
EV40176,18.0
EV62316,19.0
EV58341,17.0
EV59126,70.0
EV66471,33.88999999999988
EV89222,31.5
EV91350,33.800000000000054
EV16454,67.06999999999992
EV39669,35.0
EV67200,73.0
EV73843,36.60000000000003
EV8401,22.0
EV83160,16.0
EV83028,38.0
EV77346,73.0
EV60451,64.0
EV4536,66.2649999999999
EV24671,7.0
EV112,69.0
EV40828,30.0
EV27244,25.0
EV42424,57.0
EV60718,63.399999999999885
EV29142,69.0
EV52202,21.0
EV77741,25.0
EV60157,20.00400000000016
EV54193,21.997999999999884
EV65327,31.5
EV88127,73.0
EV14400,136.7999999999998
EV53324,72.0
EV12997,60.0
EV69237,20.0
EV78332,69.0
EV3106,27.0
EV65148,20.0
EV5665,73.0
EV41572,19.0
EV25407,20.00400000000016
EV60181,69.0
EV7664,73.0
EV49414,16.0
EV47998,73.0
EV18535,97.94600000000004
EV85502,82.5
EV67947,82.5
EV71220,18.0
EV26530,27.0
EV78923,65.89999999999992
EV240,69.0
EV10438,57.0
EV173,69.0
EV51478,70.0
EV46473,69.0
EV21786,72.0
EV18303,33.88999999999988
EV3600,37.0
EV78449,60.0
EV75407,27.0
EV8852,20.0
EV60263,73.0
EV16837,21.0
EV19730,13.299999999999976
EV24465,69.0
EV74016,73.0
EV38914,69.0
EV59678,25.0
EV41148,64.0
EV12278,35.0
EV15008,26.0
EV73355,78.0
EV26723,27.0
EV431,20.0
EV41295,36.60000000000003
EV78954,70.0
EV71951,40.0
EV90266,28.0
EV53915,69.0
EV35798,64.0
EV71498,38.0
EV82733,27.0
EV88406,73.0
EV43924,142.0
EV37486,57.0
EV67437,44.0
EV53141,73.0
EV7624,57.0
EV75417,35.0
EV21021,50.0
EV86790,73.0
EV37908,22.856999999999974
EV37775,28.0
EV78008,35.0
EV27092,30.15200000000004
EV659,37.41299999999998
EV54093,21.529999999999987
EV60922,50.0
EV44989,35.0
EV18327,57.0
EV38056,57.0
EV78829,57.0
EV10992,8.899999999999984
EV62652,57.0
EV47205,105.0
EV51055,33.88999999999988
EV32708,33.88999999999988
EV13956,18.0
EV51084,70.0
EV32922,40.90000000000007
EV42081,73.0
EV31830,65.0
EV59508,17.0
EV28926,60.0
EV12254,69.0
EV3547,57.0
EV87478,64.0
EV51617,18.0
EV14142,72.0
EV44231,18.0
EV77530,19.0
EV84183,64.0
EV15109,20.00400000000016
EV28007,69.0
EV82337,69.0
EV23225,46.5
EV52670,19.0
EV5223,64.0
EV47187,20.0
EV75027,102.0
EV20259,25.0
EV44519,33.88999999999988
EV24122,70.0
EV7326,32.09999999999994
EV29650,69.0
EV61372,28.0
EV10719,35.0
EV51935,51.57300000000003
EV17045,64.0
EV57549,10.042000000000007
EV31251,73.0
EV54147,22.856999999999974
EV39713,15.0
EV38091,13.115000000000002
EV21649,21.0
EV81751,38.5
EV54156,69.0
EV67412,22.19999999999996
EV4681,35.0
EV66206,41.78000000000001
EV25319,50.0
EV52741,31.5
EV18140,69.0
EV50052,25.0
EV26488,22.299999999999986
EV61799,69.0
EV55045,18.5
EV51758,50.0
EV77482,14.5
EV53507,73.0
EV91832,16.0
EV75656,39.90000000000003
EV27171,69.0
EV6604,21.0
EV33940,21.0
EV76267,18.5
EV34449,69.19999999999987
EV23176,64.0
EV22920,50.0
EV61117,69.19999999999987
EV50526,18.057999999999996
EV639,72.0
EV42516,50.0
EV52161,64.0
EV62114,60.0
EV2564,50.0
EV6774,70.0
EV34199,25.0
EV47096,25.0
EV74029,18.057999999999996
EV50139,60.0
EV669,50.0
EV66879,64.0
EV77097,73.0
EV11973,18.5
EV83168,21.997999999999884
EV71461,33.800000000000054
EV88990,18.0
EV37173,41.78000000000001
EV2789,27.0
EV15280,50.0
EV62356,28.0
EV2119,69.0
EV19323,42.0
EV14234,72.0
EV45518,72.0
EV45933,73.0
EV55613,27.0
EV74458,18.0
EV65524,57.0
EV39497,40.0
EV22319,50.0
EV85354,20.00400000000016
EV89791,31.5
EV85987,24.690000000000044
EV54921,73.0
EV81074,69.0
EV276,21.66336999999999
EV47297,16.0
EV57256,31.5
EV78820,82.5
EV82250,36.98000000000001
EV25831,30.0
EV42264,69.0
EV13830,64.0
EV87930,73.0
EV36405,21.997999999999884
EV1047,17.0
EV82709,33.800000000000054
EV69400,64.0
EV46377,21.99799999999988
EV12478,33.900000000000006
EV40616,21.99799999999988
EV30142,15.0
EV84561,64.0
EV76353,28.0
EV36925,31.5
EV42412,21.0
EV20396,18.0
EV40794,13.115000000000002
EV41154,27.0
EV83087,21.0
EV65304,72.0
EV80189,90.0
EV89768,69.0
EV21210,64.0
EV84521,13.40000000000001
EV7851,60.0
EV55915,38.0
EV36888,69.0
EV33264,18.0
EV22615,48.899999999999956
EV1026,46.74499999999991
EV15891,69.0
EV39298,40.0
EV4565,90.0
EV89334,30.0
EV71247,21.99799999999988
EV55323,102.0
EV59732,22.0
EV75704,68.0
EV18521,73.0
EV24001,28.0
EV63891,73.0
EV31719,40.0
EV1052,25.0
EV71771,16.364999999999952
EV37450,72.0
EV1763,73.0
EV3544,73.0
EV39232,57.0
EV89693,50.0
EV89358,43.0
EV43159,64.0
EV43948,40.0
EV46972,70.0
EV88867,21.0
EV20086,54.0
EV56789,57.0
EV49328,64.0
EV21902,142.0
EV45843,21.0
EV57374,20.00400000000016
EV64076,16.364999999999952
EV40523,20.0
EV41608,35.90000000000006
EV85951,19.0
EV28409,20.00400000000016
EV13638,38.5
EV20684,57.0
EV58706,19.0
EV46489,69.0
EV16120,38.0
EV47645,69.0
EV82246,16.0
EV48283,18.0
EV75242,20.00400000000016
EV53559,69.0
EV45401,33.900000000000006
EV39238,37.0
EV72438,25.0
EV42089,30.0
EV44009,65.0
EV90743,17.0
EV1606,34.5
EV9275,95.0
EV4747,18.374000000000017
EV45266,29.48999999999993
EV56413,69.0
EV61295,69.0
EV60343,20.003999999999962
EV64498,20.00400000000016
EV90905,73.0
EV33478,70.0
EV61014,73.0
EV16296,54.0
EV20639,72.0
EV64938,17.0
EV49982,41.78000000000001
EV88340,73.0
EV51736,62.0
EV20887,69.0
EV90058,24.282999999999998
EV54399,30.0
EV79881,20.0
EV86739,69.0
EV20072,20.0
EV88400,20.00400000000016
EV2243,15.0
EV82930,27.0
EV71172,43.0
EV74480,69.0
EV83885,20.998000000000033
EV67288,69.0
EV44925,82.5
EV11474,24.282999999999998
EV7565,96.0
EV23739,50.0
EV3832,17.0
EV63490,69.0
EV68567,21.299999999999976
EV73352,18.0
EV19142,69.0
EV32718,17.0
EV65283,73.0
EV55943,31.5
EV34775,20.0
EV41896,57.0
EV46916,64.0
EV90090,33.900000000000006
EV84712,45.59999999999998
EV37016,105.0
EV28458,30.0
EV28087,69.0
EV71715,20.0
EV2981,64.0
EV35812,35.90000000000006
EV35983,69.0
EV37332,69.0
EV45642,18.5
EV69675,31.5
EV75439,40.0
EV83515,64.0
EV53101,18.5
EV21702,35.0
EV49775,33.0
EV19679,27.0
EV56312,19.0
EV85702,18.5
EV54562,50.0
EV17113,69.0
EV42848,38.5
EV62722,18.0
EV59276,70.0
EV14205,22.856999999999974
EV91743,16.0
EV41850,90.0
EV85743,18.0
EV77474,50.0
EV52491,64.0
EV67391,50.0
EV84519,22.19999999999996
EV73194,25.0
EV91490,35.0
EV51920,18.0
EV33085,73.0
EV17782,48.899999999999956
EV13062,33.88999999999988
EV79144,39.90000000000003
EV53212,21.0
EV22685,57.0
EV8362,51.57300000000003
EV25023,64.0
EV58872,10.042000000000007
EV20240,27.39999999999995
EV38085,78.0
EV11996,73.0
EV1716,13.299999999999976
EV30879,59.979
EV42112,65.0
EV76259,27.0
EV4376,20.00400000000016
EV38146,15.200000000000031
EV64608,57.0
EV52693,36.5
EV43282,39.90000000000003
EV88589,64.0
EV35576,65.0
EV48992,19.0
EV68912,64.0
EV63665,19.0
EV78108,69.0
EV709,21.0
EV64075,73.0
EV4364,102.0
EV4404,31.5
EV57676,64.0
EV80815,10.042000000000007
EV80623,29.997999999999735
EV33896,26.0
EV69941,36.0
EV24325,64.0
EV7677,57.0
EV59244,19.0
EV48754,27.0
EV25126,33.88999999999988
EV12175,22.856999999999974
EV72587,69.0
EV27654,142.0
EV26124,18.0
EV86513,26.427
EV88511,33.900000000000006
EV34648,27.0
EV74113,78.0
EV30079,54.0
EV85210,20.00400000000016
EV26839,31.67000000000007
EV13431,21.0
EV56599,57.0
EV53651,73.0
EV39919,69.0
EV66433,40.0
EV23359,72.0
EV6628,33.5
EV58357,69.0
EV63755,69.0
EV79786,78.0
EV40763,18.374000000000017
EV49300,26.0
EV60450,72.0
EV84408,15.0
EV75846,35.0
EV86742,90.0
EV30997,21.0
EV50154,60.0
EV15454,18.0
EV77594,20.0
EV80110,19.0
EV70300,142.0
EV31177,62.0
EV45875,16.364999999999952
EV14264,21.0
EV7472,32.400000000000055
EV37234,30.0
EV44153,13.299999999999976
EV9062,42.79999999999981
EV45583,20.00400000000016
EV70136,24.282999999999998
EV68523,90.0
EV82245,20.5
EV14960,14.5
EV23510,42.900000000000055
EV90917,5.499000000000011
EV28758,42.0
EV63725,59.979
EV17461,25.0
EV43252,64.0
EV73380,72.0
EV89996,69.0
EV12553,64.0
EV66768,72.0
EV18186,32.09999999999994
EV45032,30.0
EV20186,18.5
EV12605,73.0
EV5899,60.0
EV75470,20.0
EV70242,26.67
EV82714,18.859999999999953
EV45661,31.5
EV47228,30.199999999999964
EV67104,35.0
EV26478,82.69999999999987
EV34171,22.856999999999974
EV54124,30.0
EV23767,57.0
EV11963,19.0
EV8916,95.0
EV41357,69.0
EV31243,69.0
EV72578,64.0
EV65901,39.90000000000003
EV36597,36.60000000000003
EV68597,69.0
EV75767,50.0
EV12529,57.0
EV71219,73.0
EV21431,17.0
EV25553,25.0
EV66041,24.282999999999998
EV64631,64.0
EV74110,69.0
EV49104,20.0
EV3435,57.0
EV12593,27.0
EV84199,73.0
EV5432,69.0
EV82148,20.0
EV42446,21.997999999999884
EV2695,15.0
EV26793,24.690000000000023
EV3993,16.0
EV26286,78.0
EV72207,73.0
EV18103,19.0
EV72690,33.900000000000006
EV40222,20.0
EV20564,30.0
EV15136,45.69999999999992
EV33668,20.0
EV39616,18.0
EV68309,50.0
EV75427,41.78000000000001
EV54350,50.0
EV37241,14.5
EV30393,29.997999999999738
EV83741,18.0
EV76895,50.0
EV77148,65.0
EV38966,73.0
EV15501,64.0
EV14518,57.0
EV82799,25.0
EV1887,72.0
EV3417,15.0
EV26623,64.0
EV8514,69.0
EV22943,64.0
EV15425,20.00400000000016
EV38747,50.0
EV54607,64.0
EV37193,41.78000000000001
EV51702,73.0
EV68670,40.0
EV57260,65.0
EV73280,30.0
EV28587,72.0
EV84060,82.5
EV32608,27.0
EV1700,24.282999999999998
EV70264,69.0
EV80821,72.0
EV49365,16.0
EV86088,65.0
EV90499,90.0
EV72966,33.40000000000006
EV74404,64.0
EV46208,50.0
EV15112,40.0
EV40448,35.0
EV82728,69.0
EV89761,42.7999999999998
EV2398,32.30000000000005
EV29390,16.364999999999956
EV41756,41.78000000000001
EV43020,57.0
EV49566,69.0
EV53609,21.0
EV82144,17.0
EV17323,35.0
EV82574,20.00400000000016
EV25026,90.0
EV12674,78.0
EV21057,90.0
EV43864,57.0
EV46992,31.5
EV992,18.0
EV11299,31.5
EV91706,33.5
EV18491,69.0
EV50914,73.0
EV12517,73.0
EV14355,50.0
EV43134,21.529999999999987
EV66225,25.0
EV59875,69.0
EV86908,21.0
EV55683,69.0
EV63540,69.19999999999987
EV32159,65.0
EV14968,85.0
EV83927,73.0
EV63793,22.19999999999996
EV2907,25.0
EV17316,25.0
EV74111,16.0
EV15949,54.0
EV75334,57.0
EV27087,73.0
EV79023,18.0
EV37579,20.0
EV69522,70.0
EV89859,102.0
EV33942,54.0
EV28688,18.0
EV4009,20.00400000000016
EV24806,9.034999999999993
EV38686,52.89999999999997
EV4946,43.0
EV63157,18.859999999999953
EV71021,78.0
EV34205,30.0
EV76422,5.499000000000011
EV72112,72.0
EV58782,78.0
EV70737,73.0
EV5943,21.99799999999988
EV62683,36.60000000000003
EV11575,73.0
EV14285,18.0
EV52743,64.0
EV13784,17.0
EV55247,78.0
EV59317,57.0
EV87385,73.0
EV89762,102.0
EV18891,28.02
EV91864,25.0
EV80304,57.0
EV14524,22.0
EV63049,85.0
EV54141,39.0
EV10904,19.0
EV27067,18.0
EV77996,15.0
EV23100,50.0
EV37864,21.0
EV66065,62.0
EV1267,33.0
EV89800,29.997999999999738
EV45670,18.0
EV34116,20.0
EV25369,102.0
EV211,15.0
EV49330,16.0
EV29897,72.0
EV46494,60.0
EV68126,30.0
EV87951,30.0
EV84245,57.0
EV6184,69.0
EV54840,33.88999999999988
EV36900,69.0
EV63131,46.5
EV74403,16.364999999999952
EV59643,69.0
EV26787,40.0
EV42584,36.60000000000003
EV72886,18.0
EV84973,33.900000000000006
EV1299,18.057999999999996
EV52375,73.0
EV82217,10.042000000000007
EV57672,33.5
EV63436,30.0
EV70924,39.90000000000003
EV33932,18.0
EV45553,50.0
EV29454,31.5
EV7766,29.997999999999735
EV33774,73.0
EV35291,69.0
EV88522,31.5
EV64047,20.0
EV12638,25.0
EV45896,73.0
EV68957,73.0
EV15869,65.0
EV69896,60.0
EV43455,27.0
EV55474,50.0
EV46067,51.57300000000003
EV83683,72.0
EV70358,57.0
EV8722,64.0
EV29878,17.0
EV13932,65.0
EV42462,41.78000000000001
EV72790,69.0
EV11826,73.0
EV20102,57.0
EV41080,43.0
EV53152,73.0
EV40046,57.0
EV28326,13.299999999999976
EV24678,54.0
EV3316,62.0
EV2344,58.0
EV76759,73.0
EV77886,69.0
EV38730,142.0
EV23700,59.979
EV26645,69.0
EV86411,21.0
EV14845,59.979
EV51763,57.0
EV88200,33.0
EV51492,38.0
EV83255,18.0
EV60511,50.0
EV5398,20.00400000000016
EV70329,13.299999999999976
EV88588,35.0
EV48884,64.0
EV70074,18.859999999999953
EV35448,69.0
EV50458,16.0
EV37441,73.0
EV5702,90.0
EV3081,102.0
EV8658,32.09999999999994
EV53332,142.0
EV31313,15.0
EV62082,35.0
EV84399,39.90000000000003
EV91614,25.0
EV73635,73.0
EV15514,20.00400000000016
EV50784,17.0
EV58152,57.0
EV74331,69.0
EV67219,20.0
EV24725,16.0
EV9599,30.0
EV48487,35.0
EV55210,21.0
EV24556,42.118
EV34166,42.7999999999998
EV45803,30.0
EV45556,72.0
EV12333,39.90000000000003
EV2557,58.600000000000065
EV69449,70.0
EV90556,102.0
EV18286,42.0
EV57454,50.0
EV55595,78.0
EV29957,42.7999999999998
EV41392,16.364999999999956
EV5179,64.0
EV69276,43.0
EV5719,18.859999999999953
EV5086,58.600000000000065
EV61348,64.0
EV57453,21.0
EV27200,69.0
EV50287,43.0
EV41520,50.0
EV42320,67.06999999999992
EV88250,15.0
EV75135,43.0
EV31562,20.0
EV70468,31.67000000000007
EV15210,57.0
EV517,72.0
EV43099,17.0
EV39741,36.5
EV41821,69.0
EV89869,27.0
EV36584,17.0
EV33592,25.0
EV989,69.0
EV90322,142.0
EV89372,64.0
EV60885,57.0
EV81392,57.0
EV79564,27.0
EV60051,31.5
EV83824,34.5
EV83141,57.0
EV14331,42.0
EV50780,20.0
EV19279,64.0
EV18540,21.0
EV38901,25.0
EV47731,64.0
EV60243,41.78000000000001
EV84903,21.0
EV20967,25.0
EV29958,25.003999999999937
EV33379,22.19999999999996
EV17135,39.90000000000003
EV13713,29.997999999999735
EV24750,69.0
EV17945,20.00400000000016
EV49092,73.0
EV31231,22.19999999999996
EV63445,51.57300000000003
EV63108,31.67000000000007
EV76134,72.0
EV56461,40.0
EV20843,69.0
EV28778,25.0
EV64202,69.0
EV82696,73.0
EV25429,40.0
EV71339,69.0
EV4262,73.0
EV60859,69.0
EV61217,22.19999999999996
EV16272,90.0
EV80,50.0
EV69256,73.0
EV90925,12.0
EV41909,21.299999999999976
EV83350,29.997999999999738
EV67028,26.219999999999978
EV48927,27.0
EV39171,69.0
EV67008,69.0
EV77919,78.0
EV50235,14.5
EV84586,43.0
EV72513,31.5
EV39935,73.0
EV72740,31.5
EV45946,105.0
EV76905,27.0
EV71572,29.997999999999735
EV25394,73.0
EV22244,29.997999999999735
EV82723,90.0
EV44399,36.60000000000003
EV13490,98.3999999999998
EV68685,30.0
EV48497,57.0
EV69601,69.0
EV53958,18.0
EV57426,69.0
EV79060,40.0
EV23610,73.0
EV1869,57.0
EV60639,27.0
EV49201,69.0
EV75879,73.0
EV29761,33.900000000000006
EV90146,29.48999999999993
EV85236,42.7999999999998
EV30948,36.5
EV66459,27.0
EV89926,102.0
EV37010,72.0
EV72280,69.0
EV18024,18.0
EV23512,20.59999999999996
EV78935,95.58
EV81684,73.0
EV86517,16.0
EV8857,25.0
EV47338,64.0
EV5561,35.0
EV5170,78.0
EV19646,42.79999999999981
EV48398,34.5
EV7558,78.0
EV18048,18.0
EV70088,50.0
EV52866,62.0
EV44949,64.0
EV60339,13.299999999999976
EV49863,20.00400000000016
EV39878,39.90000000000003
EV90881,62.0
EV37956,69.0
EV58257,57.0
EV88958,20.00400000000016
EV60934,33.5
EV16542,65.89999999999992
EV24346,36.98000000000001
EV16222,33.0
EV50234,31.67000000000007
EV10737,69.0
EV79085,15.200000000000031
EV41491,18.0
EV80222,42.7999999999998
EV38693,73.0
EV79722,64.0
EV28907,50.0
EV29606,27.0
EV72905,37.0
EV34232,72.0
EV75282,57.0
EV21317,18.5
EV44960,69.0
EV60437,54.0
EV55106,21.99799999999988
EV62176,65.0
EV71866,30.0
EV8055,50.0
EV7737,90.0
EV77579,33.900000000000006
EV68787,21.529999999999987
EV65027,69.0
EV2311,50.0
EV70884,69.0
EV54076,73.0
EV12473,20.0
EV89521,43.0
EV4885,60.0
EV13611,65.0
EV45292,33.900000000000006
EV27667,31.5
EV8907,50.0
EV30617,72.0
EV66490,29.997999999999738
EV54944,69.0
EV81052,142.0
EV83847,15.0
EV88772,21.99799999999988
EV14154,29.997999999999738
EV35363,19.0
EV72813,90.0
EV19425,20.0
EV39013,30.0
EV13530,20.0
EV13263,98.3999999999998
EV63146,69.0
EV30221,68.0
EV38554,72.0
EV25493,18.0
EV72860,25.0
EV91497,24.282999999999998
EV38157,43.0
EV83729,33.900000000000006
EV11046,40.0
EV48028,20.0
